split_new/MainakDas(biotech)/102104058/lecture - 25.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 25.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 25.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 26.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 26.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 26.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 26.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 26.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 27.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 27.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 27.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 27.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 27.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 28.txt | tail_line_position=7 | 
split_new/MainakDas(biotech)/102104058/lecture - 28.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 28.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 28.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 28.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 29.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 29.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 29.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 29.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 29.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 30.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 30.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 30.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 30.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 30.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 31.txt | tail_line_position=7 | 
split_new/MainakDas(biotech)/102104058/lecture - 31.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 31.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 31.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 31.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 32.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 32.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 32.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 32.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 33.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 33.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 33.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 33.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 33.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 34.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 34.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 34.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 34.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 34.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 35.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 35.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 35.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 35.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 35.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 36.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 36.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 36.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 36.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 36.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 37.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 37.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 37.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 37.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 37.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 38.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 38.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 38.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 38.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 38.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 39.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 39.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 39.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 39.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 39.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 40.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 40.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 40.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 40.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 40.txt | tail_line_position=1 | Indian Institute of Technology – Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 41.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104058/lecture - 41.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 41.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 41.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 41.txt | tail_line_position=1 | Indian Institute of Technology – Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 42.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104058/lecture - 42.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 42.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 42.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 42.txt | tail_line_position=1 | Indian Institute of Technology – Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 43.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 43.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104058/lecture - 43.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 43.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 43.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 43.txt | tail_line_position=1 | Indian Institute of Technology – Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 44.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104058/lecture - 44.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 44.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 44.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 44.txt | tail_line_position=1 | Indian Institute of Technology – Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 45.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 45.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104058/lecture - 45.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 45.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 45.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 45.txt | tail_line_position=1 | Indian Institute of Technology–Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 46.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 46.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104058/lecture - 46.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 46.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 46.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 46.txt | tail_line_position=1 | Indian Institute of Technology–Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 47.txt | tail_line_position=7 | 
split_new/MainakDas(biotech)/102104058/lecture - 47.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 47.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104058/lecture - 47.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 47.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 47.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 47.txt | tail_line_position=1 | Indian Institute of Technology–Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 48.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104058/lecture - 48.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 48.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 48.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 48.txt | tail_line_position=1 | Indian Institute of Technology–Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 49.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104058/lecture - 49.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 49.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 49.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 49.txt | tail_line_position=1 | Indian Institute of Technology–Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 50.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 50.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 50.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 50.txt | tail_line_position=1 | Indian Institute of Technology–Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 51.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104058/lecture - 51.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 51.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 51.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 51.txt | tail_line_position=1 | Indian Institute of Technology–Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 52.txt | tail_line_position=7 | 
split_new/MainakDas(biotech)/102104058/lecture - 52.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104058/lecture - 52.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 52.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 52.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 52.txt | tail_line_position=1 | Indian Institute of Technology–Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 53.txt | tail_line_position=7 | 
split_new/MainakDas(biotech)/102104058/lecture - 53.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 53.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104058/lecture - 53.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 53.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 53.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 53.txt | tail_line_position=1 | Indian Institute of Technology–Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 54.txt | tail_line_position=7 | 
split_new/MainakDas(biotech)/102104058/lecture - 54.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 54.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104058/lecture - 54.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 54.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 54.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 54.txt | tail_line_position=1 | Indian Institute of Technology–Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 55.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 55.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 55.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 55.txt | tail_line_position=1 | Indian Institute of Technology–Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 56.txt | tail_line_position=7 | 
split_new/MainakDas(biotech)/102104058/lecture - 56.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 56.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104058/lecture - 56.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 56.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 56.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 56.txt | tail_line_position=1 | Indian Institute of Technology–Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 57.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 57.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 57.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 57.txt | tail_line_position=1 | Indian Institute of Technology–Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 58.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104058/lecture - 58.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 58.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 58.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 58.txt | tail_line_position=1 | Indian Institute of Technology–Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 59.txt | tail_line_position=7 | 
split_new/MainakDas(biotech)/102104058/lecture - 59.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 59.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104058/lecture - 59.txt | tail_line_position=4 | Animal Physiology
split_new/MainakDas(biotech)/102104058/lecture - 59.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104058/lecture - 59.txt | tail_line_position=2 | Biological Sciences and Bioengineering and Design Programme
split_new/MainakDas(biotech)/102104058/lecture - 59.txt | tail_line_position=1 | Indian Institute of Technology – Kanpur
split_new/MainakDas(biotech)/102104058/lecture - 60.txt | tail_line_position=7 | 
split_new/MainakDas(biotech)/102104058/lecture - 60.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104058/lecture - 60.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104058/lecture - 60.txt | tail_line_position=4 | 
split_new/MainakDas(biotech)/102104058/lecture - 60.txt | tail_line_position=3 | 
split_new/MainakDas(biotech)/102104058/lecture - 60.txt | tail_line_position=2 | 
split_new/MainakDas(biotech)/102104059/index.txt | tail_line_position=7 | 39 Advance cell culture modules - IV 296
split_new/MainakDas(biotech)/102104059/index.txt | tail_line_position=6 | 40 Advance cell culture modules - V 305
split_new/MainakDas(biotech)/102104059/index.txt | tail_line_position=5 | 
split_new/MainakDas(biotech)/102104059/index.txt | tail_line_position=4 | Cell Culture Technologies
split_new/MainakDas(biotech)/102104059/index.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104059/index.txt | tail_line_position=2 | Department of Biological Science & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104059/index.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104059/lecture - 01.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104059/lecture - 01.txt | tail_line_position=4 | Cell Culture Technologies
split_new/MainakDas(biotech)/102104059/lecture - 01.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104059/lecture - 01.txt | tail_line_position=2 | Department of Biological Science & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104059/lecture - 01.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104059/lecture - 01_1.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104059/lecture - 01_1.txt | tail_line_position=4 | Cell Culture Technologies
split_new/MainakDas(biotech)/102104059/lecture - 01_1.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104059/lecture - 01_1.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104059/lecture - 01_1.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104059/lecture - 02.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104059/lecture - 02.txt | tail_line_position=4 | Cell Culture Technologies
split_new/MainakDas(biotech)/102104059/lecture - 02.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104059/lecture - 02.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104059/lecture - 02.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104059/lecture - 03.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104059/lecture - 03.txt | tail_line_position=4 | Cell Culture Technologies
split_new/MainakDas(biotech)/102104059/lecture - 03.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104059/lecture - 03.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104059/lecture - 03.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104059/lecture - 04.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104059/lecture - 04.txt | tail_line_position=4 | Cell Culture Technologies
split_new/MainakDas(biotech)/102104059/lecture - 04.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104059/lecture - 04.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104059/lecture - 04.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104059/lecture - 05.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104059/lecture - 05.txt | tail_line_position=4 | Cell Culture Technologies
split_new/MainakDas(biotech)/102104059/lecture - 05.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104059/lecture - 05.txt | tail_line_position=2 | Department of Biological Science & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104059/lecture - 05.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104059/lecture - 06.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104059/lecture - 06.txt | tail_line_position=4 | Cell Culture Technologies
split_new/MainakDas(biotech)/102104059/lecture - 06.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104059/lecture - 06.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104059/lecture - 06.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104059/lecture - 07.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104059/lecture - 07.txt | tail_line_position=4 | Cell Culture Technologies
split_new/MainakDas(biotech)/102104059/lecture - 07.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104059/lecture - 07.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104059/lecture - 07.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104059/lecture - 08.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104059/lecture - 08.txt | tail_line_position=4 | Cell Culture Technologies
split_new/MainakDas(biotech)/102104059/lecture - 08.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104059/lecture - 08.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104059/lecture - 08.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104059/lecture - 09.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104059/lecture - 09.txt | tail_line_position=4 | Cell Culture Technologies
split_new/MainakDas(biotech)/102104059/lecture - 09.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104059/lecture - 09.txt | tail_line_position=2 | Department of Biological Science & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104059/lecture - 09.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104059/lecture - 10.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104059/lecture - 10.txt | tail_line_position=4 | Cell Culture Technologies
split_new/MainakDas(biotech)/102104059/lecture - 10.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104059/lecture - 10.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104059/lecture - 10.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104059/lecture - 11.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104059/lecture - 11.txt | tail_line_position=4 | Cell Culture Technologies
split_new/MainakDas(biotech)/102104059/lecture - 11.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104059/lecture - 11.txt | tail_line_position=2 | Department of Biological Science & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104059/lecture - 11.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104059/lecture - 12.txt | tail_line_position=4 | Cell Culture Technologies
split_new/MainakDas(biotech)/102104059/lecture - 12.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104059/lecture - 12.txt | tail_line_position=2 | Department of Biological Science & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104059/lecture - 12.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104059/lecture - 13.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104059/lecture - 13.txt | tail_line_position=4 | Cell Culture Technologies
split_new/MainakDas(biotech)/102104059/lecture - 13.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104059/lecture - 13.txt | tail_line_position=2 | Department of Biological Science & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104059/lecture - 13.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104059/lecture - 14.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104059/lecture - 14.txt | tail_line_position=4 | Cell Culture Technologies
split_new/MainakDas(biotech)/102104059/lecture - 14.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104059/lecture - 14.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104059/lecture - 14.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104059/lecture - 15.txt | tail_line_position=6 | 
split_new/MainakDas(biotech)/102104059/lecture - 15.txt | tail_line_position=4 | Cell Culture Technologies
split_new/MainakDas(biotech)/102104059/lecture - 15.txt | tail_line_position=3 | Prof. Mainak Das
split_new/MainakDas(biotech)/102104059/lecture - 15.txt | tail_line_position=2 | Department of Biological Sciences & Bioengineering & Design Programme
split_new/MainakDas(biotech)/102104059/lecture - 15.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/MainakDas(biotech)/102104059/lecture - 16.txt | tail_line_position=6 | 
